id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_yoruba_766,yoruba,Gbogbo ọbẹ̀ ni wọ́n máa ń kọ́kọ́ ṣan ewé wọn kí wọ́n tó ṣàmúlò rẹ̀.,"Ọbẹ̀ Oha jẹ́ ọbẹ̀ tó wọ́pọ̀ ní apá gúúsù mọ́ ìlà-oòrùn orílẹ̀-èdè . Ọbẹ̀ oha jẹ́ ọbẹ̀ agbègbè Ìlà-oòrùn, tó sì jẹ́ pé àwọn ará Íbò ni wọ́n sábà máa ń sè é, láti ará igi ewébẹ̀ láéláé tí orúkọ sáyẹ́ńsì rẹ̀ ń ṣe Pterocarpus mildraedii ni ọbẹ̀ náà ti ṣẹ̀.",nei,nei,nei,True,yoruba,All soups are first rinsed before using them.,"Oha soup is a common soup in the south and east of the country. Oha soup is a soup of the Eastern region, and it is usually cooked by the people of Ibo, from the evergreen tree whose scientific name is Pterocarpus mildraedii.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_700,hausa,Yana da kyau mutane su ke yin bincike mai zurfi kafin su je baƙon wuri don yin hutu.,"Masu bincike sun ce a mafiya yawan lokutan mutane kan tura da sakonin karya ko kuma hotonan bidiyo bogi zuwa ga sauran mutane da suke mu'amala da su a dandalin sada zumunta, inda wasu suna da mabiya fiye da 100. Daga nan ne cikin sauri sai gungun mutane su taru domin kai wa baki hari, kuma 'yan sanda ba su da isashen lokacin mayar da martani.",nei,nei,nei,True,hausa,It's a good idea for people to do a lot of research before going on vacation.,"Investigators say that most of the time, people send fake messages or fake videos to other people they deal with on social media, where some have more than 100 followers. Then a group of people quickly gathers to attack strangers, and the police do not have enough time to respond.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_812,hausa,Muhammadu Buhari ya shafe tsawon shekaru 8 yana mulkin Najeriya.,"Masharhanta salon siyasar Najeriya na ganin ficewar 'yan majalisa da kuma wasu gwamnonin APC, babban al'amari ne da zai iya raunata matsayin Shugaba Muhammadu Buhari a majalisar dokoki, kuma wata babbar barazana ce ga takararsa a zaben 2019.",nei,nei,nei,True,hausa,Muhammadu Buhari has been ruling Nigeria for 8 years.,"The political style of Nigeria is seeing the departure of members of parliament and some governors of the APC, it is a big issue that can weaken the position of President Muhammadu Buhari in the parliament, and it is a big threat to his candidacy in the 2019 election.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_341,yoruba,Ọjọ́ Ìṣẹ́gun ni àwọn oníròyìn gbé ìròyìn yìí síta nípa ilé alárinrin tí Aláàfin kọ fún àwọn olorì rẹ̀.,"Ọjọ Aiku la mu iroyin wa fun yin pe Kabiyesi naa fun Olori Memunat Omowunmi ni ẹbun ile alarinrin kan nilu Ibadan. Amọ olori keji, Aishat Folasade toun naa gba ẹbun ile alarinrin mii naa ti kede sita loju opo ibanidọrẹpọ rẹ pe oriire naa kan oun.",refutes,nei,nei,False,yoruba,"On Victory Day, journalists published this news about the magnificent house built by Aláfin for its leaders.","On Sunday we bring you the news that His Majesty gifted Chief Memunat Omowunmi with a beautiful house in Ibadan. The second leader, Aishat Folasade, who also won the award, has announced on her social media that she was lucky.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_181,yoruba,Ọgbẹ́ni Wọlé parọ́ fún màmá tí ó bá sọ̀rọ̀ lórí aago wípé òun wà ní kíláàsì.,"ina ṣetán láti yọwọ́ kúrò nínú sísan owó oṣù àwọn aṣòfin ìpínlẹ̀ àti Adájọ́- Fayemi Ijọba ti ni ki awọn adajọ ati aṣofin ni ipinlẹ fi ọkan balẹ nitori awọn gomina ti ṣetan lati jẹ ki wọn da duro lori owo osu wọn. Gomina ipinlẹ Ekiti ati Alaga ẹgbẹ awọn gomina lorilẹede Naijiria, Kayode Fayemi lo kede rẹ lẹyin ipade ni ile ijọ,ba ni ilu Abuja Fayemi ni ko si otitọ ninu iroyin pe awọn gomina ipinlẹ tako aba ki awọn aṣofin daduro lai si iranwọ ijọba ipinlẹ ati eto idajọ ni ipinlẹ naa pẹlu. O ni ori",nei,nei,nei,True,yoruba,Mr. Wole lied to mom when he said on the clock that he was in class.,"Ina is ready to stop paying the salaries of state legislators and Judges - Fayemi The government has asked judges and legislators in the state to calm down because the governors are ready to stop them from paying their salaries. The governor of Ekiti state and the chairman of the governors' association in Nigeria, Kayode Fayemi announced this after a meeting in the church in Abuja. He has a head",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_525,hausa,Sheikh Ja'afar Mahmud Adam ya kasance ya na yin tafsirin alƙur'ani a duk ranar juma'a a masallacin Gadon ƙaya.,"Shiekh Ja'afar Mahmud Adam (Fabrairu 12, 1960 - Afrilu 13, 2007) ya kasance masanin addinin kuma memba na Jama'at Izalat al Bid'a Wa Iqamatus Sunnah na Najeriya, ƙungiyar addini da siyasa da ke da hedikwata a Abuja .",nei,nei,nei,True,hausa,Sheikh Ja'afar Mahmud Adam used to interpret the Qur'an every Friday at Gadon Kaya Mosque.,"Shiekh Ja'afar Mahmud Adam (February 12, 1960 - April 13, 2007) was a religious scholar and member of Jama'at Izalat al Bid'a Wa Iqamatus Sunnah of Nigeria, a religious and political organization headquartered in Abuja.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_560,hausa,Malamai su na jindaɗi sosai yayin da su ka ga ɗalibansu na samun cigaba a ɓangaren karatunsu.,"A yawancin ƙasashe, ƙwararrun malamai ana biyan su kuɗi ne, don su koyawa ɗalibai na yau da kullun.",nei,nei,nei,True,hausa,The teachers are very happy when they see their students progressing in their studies.,"In most countries, professional teachers are paid a fee to teach regular students.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_323,yoruba,"Wọ́n filé pọ̀ntí, wọ́n fọ̀nà rokà níbi ìgbéyàwó ọmọ Buhari, tí ọ̀pọ̀ ènìyàn sí péjú pésẹ síbẹ̀, láìbìkítà nípa àwọn ìlànà Covid-19.","""Igbeyawo ọmọ Aarẹ Buhari jẹ ọkan gboogi lara awọn igbeyawo onirẹlẹ julọ ti awọn to n tukọ ijọba yoo ṣe ninu itan orilẹ-ede Naijiria."" Ni ti fidio kan to n tan kalẹ lori ayelujara, nibi ti tọkọ-taya ti n jo ti awọn eeyan kan si n na wọn lowo, Aliyu ni kii ṣe ile ijọba ni Abuja ni wọn ti ya fidio ọhun, ṣugbọn iṣẹlẹ naa waye lẹyin ti iyawo dele ọkọ rẹ tan ni Kaduna. Aliyu ni iyawo Aisha Buhari mọ pe arun Covid-19 ṣi wa lawujọ, nitori naa lo ṣe ri daju pe gbogbo awọn to peju sibi igbeyawo ọmọ rẹ tẹle ilana ijinasiraẹni ti awọn eleto ilera gbe kalẹ.",refutes,supports,supports,False,yoruba,"They threw a party, they threw rock at the wedding of Buhari's son, and many people gathered there, not caring about the Covid-19 regulations.","""The marriage of President Buhari's son is one of the most humble weddings that those who are building the government will do in the history of Nigeria."" Regarding a video that is spreading on the internet, where the tires are burning and some people are beating them, Aliyu said it was not the government building in Abuja where the video was taken, but the incident happened after the wife left her husband in Kaduna. Aliyu, Aisha Buhari's wife, knows that the Covid-19 disease is still prevalent in the society, so she made sure that all those attending her son's wedding follow the hygiene guidelines laid down by the health authorities.",refutes,refutes,refutes,True,refutes,yoruba,supports,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_043,yoruba,"Gbogbo igi ló ń juwọ́ sí Ọlọ́run Ọba, ewéko àti gbogbo àwọn ewé ilẹ̀ pátápátá.",Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,nei,nei,nei,True,yoruba,"Every tree bows to God the King, the plant and all the leaves of the earth.",These are the ones who keep twisting and turning. The Bone of the Fisherman. I am singing to the people about the beauty of these bones. The Clock's Bone. These curses are cursed curses etc. The names they call these bones also differ from city to city and community to community. The Story of Bones [ | ] The story teller thinks Iwasayi or the beginning of the bones but what we will explain is the story of the hero known as Ogogo son of kulodo.,nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_013,igbo,"Bianca Ojukwu bụ nwaanyị nke abụọ bụ onyeisi n'ụlọọrụ ""Nigerian Stock Exchange"" ","Ọ bụ nwaanyị mbụ nọ n'oche ọchịchị dịka onyeisi n'ụlọọrụ ""Nigerian Stock Exchange"".",refutes,nei,nei,False,igbo,Bianca Ojukwu is the second female CEO of the Nigerian Stock Exchange.,She is the first woman to hold a position as the head of the Nigerian Stock Exchange.,refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_218,yoruba,Kò sí nínú ìbúra àwọn olóṣèlú láti pèsè ààbò tó rinlẹ̀ fún àwọn ará ìlú.,"Bakan naa ni awọ̀n oriade nilẹ́ Yoruba bii Ọ́ọni tilu Ile Ifẹ, Ọba Adeyẹye Ẹnitan Ogunwusi, Olugbọn tile Igbọn ti peju sibi ayẹyẹ naa. Ninu ọrọ ikini kaabọ rẹ, olugbalejo pataki nibi ayẹyẹ ifilọlẹ ọhun, gomina Ṣeyi Makinde ti ipinlẹ Ọyọ ni, asiko ti to fun ilẹ Yooba lati dẹruba ẹru gangan funra rẹ. Makinde tẹsiwaju pe agbẹkale Amọtẹkun waye fun igbaye-gbadun ati eto aabo to nipọn fun gbogbo ọmọ Oodua. O ni gbogbo gomina lo bura lati bọwọ fun ofin nipa ṣiṣe agbekale eto aabo ti yoo rẹsẹwalẹ fun gbogbo awọn araalu.",refutes,refutes,refutes,True,yoruba,It is not included in the oath of the politicians to provide good security for the citizens.,"Similarly, Yoruba dignitaries such as O'oni tilu Ile Ife, King Adeyeye Onitan Ogunwusi, Olugb tile Igbh attended the ceremony. In his welcome speech, the chief guest at the inauguration ceremony, governor Sheyi Makinde of Oyo state, said it is time for Yooba land to threaten the real terror itself. Makinde went on to say that the Amotekunk building is for the enjoyment of life and a strong security system for all the children of Oodua. He said every governor has sworn to respect the law by developing a security system that will work for all citizens.",refutes,refutes,refutes,True,refutes,yoruba,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_hausa_465,hausa,Masu kuɗi na iya kai zakkar su hukumar zakka da hubusi don a bayar da ita ga waɗanda su ka cancanta.,(Faqirai) A kan Tafarkin Allah (Fi sabilillihi) Bayi Waɗanda ake jansu zuwa musulunci Miskinai Matafiyi wanda bada saɓon Allah ba Waɗanda ake bi bashi Masu aiki a kan dukiyan zakka,nei,nei,nei,True,hausa,Those who have money can take their zakat to the zakat and hubusi board so that it can be given to those who deserve it.,(The poor) On the path of Allah (For the sake of reason) Servants Those who are drawn to Islam The poor The traveler who does not blaspheme Allah Those who are in debt Those who work on the wealth of Zakat,nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_557,yoruba,Oríṣi Gaàrí kan ló wà nílẹ̀ Yorùbá. Èyí sì ni Gaàrí ìjẹ̀bú.,"Garri flour Cooked garri ( ) on a plate in Cameroon Whole cassava tubers Peeled cassava pieces Ní ẹkùn ìwọ̀ oòrùn , gaàrí (tí a tún mọ̀ sí gari , galli , tàbí gali ) ó jẹ́ ìyẹ̀fun tí a rí láti ara ẹ̀gẹ́. Nínú èdè , gaàrí túmọ̀ sí ìyẹ̀fun ti , , , , , àti . Fún àpẹẹrẹ, garin dawa jẹ́ èyí tí a rí láti ara , garin masara àti garin alkama jẹ́ èyí tí a rí láti àti wíìtì bákan náà, nígbà tí garin magani jẹ́ irinṣẹ́ ìyẹ̀fun. A máa ń pò ó papọ̀ mọ́ omi tútù àti omi gbígbóná ní àwọn orílẹ̀-èdè kan ní ilẹ̀ bíi: , , , , , àti . Ẹ̀gẹ́, èyí tí ó jẹ́ egbò tí a ti rí gaárí , ó kún fún àwọn èròjà tí ó pọ̀. Gaàrí tún fara jọ tí orílẹ̀-èdè , tí wọ́n máa ń lò láti pèsè àwọn onírúurú oúnjẹ, pàápàá jùlọ ní Ìpínlẹ̀ . Bí a ṣe ń ṣe é [ | ] Process of garri making Láti ṣe ìyẹ̀fun gaàrí , a máa wú , bẹ ẹ́, lẹ́yìn náà ni a máa fọ̀ ọ́ tónítóní kí á tó gún un. A le fi òróró sí i kí a tó dà á sínú àpò, lẹ́yìn náà ni a máa gbé e sí abẹ̀ ẹ̀rọ tí a fi máa fún un fún wákàtí kan sí wákàtí mẹ́rìnlélógún láti fún àwọn omi tí ó wà lára rẹ̀. Lẹ́yìn tí ó bá gbẹ tán ni a máa yan án nínú agbada ńlá, a le fi òróró sí i tàbí kí a má fi sí i. Lẹ́yìn èyí ni ó máa fún wa ní Gaàrí, a le rọ́ pamọ́ fún ọjọ́ pípẹ́. A le gún un lódó tàbí kí á lọ̀ ọ́ lẹ́rọ láti fún wa ní ìyẹ̀fun. Gaàrí pín sí oríṣiríṣi, lébú, èyí tí kò kúná àti èyí tí kò kùnà púpọ̀, èyí tí a le lò láti ṣe onírúurú oúnjẹ.",refutes,nei,nei,False,yoruba,There is a type of Gaari in Yoruba land. And this is Gaari the curse.,"Garri flour Cooked garri ( ) on a plate in Cameroon Whole cassava tubers Peeled cassava pieces In the western region, garri (also known as gari, galli, or gali) is a flour obtained from the body of cassava. In the language, sugar means the powder of , , , , , and . For example, garin dawa is obtained from flesh, garin masara and garin alkama are obtained from wheat as well, while garin magani is a flour tool. We mix it together with cold and hot water in some countries such as: , , , , , and . Egeg, which is a sore that we have seen, is full of many ingredients. Gaari is also similar to that of the country, which is used to prepare different types of food, especially in the state. How we do it [ | ] Process of garri making To make garri powder, we will boil it, then we will wash it clean before we grind it. We can add oil to it before pouring it into the bag, then we will put it under the machine where we will give it for one hour to twenty-four hours to give the water that is on it. After it is dry, it will be baked in a large bowl, we can add oil or not. After this he will give us Gaari, we can hide for a long day. We can stab him or use him to give us flour. Salt is divided into different types, lebu, which does not fail and which does not fail much, which can be used to make different kinds of food.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_191,igbo,Ndị Awụsa bụ ndị bi ne ebe ugwu nke Ọ̀hà Delta na Ọ̀hà Rivas,Ọ bụkwa ndi Ìgbò bi na ebe ugwu nke Ọ̀hà Delta na Ọ̀hà Rivas.,refutes,nei,nei,False,igbo,The Awsa people live in the northern parts of Delta and Rivas,It is also the Igbo people who live in the northern part of Delta River and River Rivas.,refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_211,hausa,Gidan Arewa gini ne da ya kasance wurin ajiyar kayan yaƙin turawan mulkin mallaka.,"An yi amfani da gidan a matsayin cibiyar bincike tun daga shekarar 1970, bayan da aka ba kwamitin da aka sani da Kwamitin Tarihin Arewacin Najeriya alhakin rubuta littafi akan tarihin Arewacin Najeriya.",refutes,nei,nei,False,hausa,The North House is a building that used to be a storage place for British colonial war equipment.,"The house has been used as a research center since 1970, after a committee known as the Committee on the History of Northern Nigeria was tasked with writing a book on the history of Northern Nigeria.",refutes,nei,nei,False,refutes,hausa,nei,nei,False,False,wrong_to_wrong
