query_id,language,claim,gold_label,gold_evidence,retrieved_id,retrieved_language,retrieved_evidence,bm25_score,retrieved_exact_gold
afrifact_data_culture_yoruba_189,yoruba,"Ọ̀rọ́ bẹ́yìn yọ Agbowu pe Olúwòó lẹ́jọ́, ó bèrè owó gbà mábínú lọ́wọ́ rẹ̀.",supports,"Ọ̀rọ̀ bẹ́yìn yọ! Agbowu pe Oluwo l'ẹ́jọ̀, ó ń bèèrè ₦100m owó gbà má bínú Saaju la ti kede fun yin pe Agbowu ti ilu Ọgbaagba, Oba Dhikirullahi Akinropo ti wọ Oluwo ti Iwo, ba Abdulrasheed Adewale Akanbi, Telu Kinni, lọ si iwaju ile ẹjọ giga ipinlẹ Osun, to si n beere fun owo gba, ma binu tii se ọgọrun miliọnu Naira fun bi Oluwo ṣe fi iya jẹ ẹ. ",afrifact_data_culture_yoruba_188,yoruba,"Ọ̀rọ̀ bẹ́yìn yọ! Agbowu pe Oluwo l'ẹ́jọ̀, ó ń bèèrè ₦100m owó gbà má bínú Saaju la ti kede fun yin pe Agbowu ti ilu Ọgbaagba, Oba Dhikirullahi Akinropo ti wọ Oluwo ti Iwo, ba Abdulrasheed Adewale Akanbi, Telu Kinni, lọ si iwaju ile ẹjọ giga ipinlẹ Osun, to si n beere fun owo gba, ma binu tii se ọgọrun miliọnu Naira fun bi Oluwo ṣe fi iya jẹ ẹ. ",36.312703018915514,False
afrifact_data_culture_igbo_541,igbo,Ọkaiwu Paul Achalla gwara ndị BBC Igbo na Nnamdị Kanụ dara Iwu Facebook ya mere e ji machie akantụ ya.,refutes,"Paul Achalla bụ ọkaiwu na mba ofesi ma bụrụkwa onye otu Ipob ekwuola atụmatụ ha ga-agbaso iji weghachi akara Facebook onyeisi ha bụ Nnamdi Kanu. Na mkparịtaụka ya na BBC Igbo, Achalla kọwara na o nwereike ịbụ maka otu ihe maọbụ nke ọzọ ka e ji wetuo akara facebook Nnamdi Kanu, mana Facebook kwesịrị inye ya ohere ka ọ zara ọnụ ya. ",afrifact_data_culture_igbo_543,igbo,"Paul Achalla bụ ọkaiwu na mba ofesi ma bụrụkwa onye otu Ipob ekwuola atụmatụ ha ga-agbaso iji weghachi akara Facebook onyeisi ha bụ Nnamdi Kanu. Na mkparịtaụka ya na BBC Igbo, Achalla kọwara na o nwereike ịbụ maka otu ihe maọbụ nke ọzọ ka e ji wetuo akara facebook Nnamdi Kanu, mana Facebook kwesịrị inye ya ohere ka ọ zara ọnụ ya. ",44.077120650919426,False
afrifact_data_culture_hausa_506,hausa,Akwai mutane da suke ikirarin cewa su musulmai ne amma ba su yarda da hadisai ba.,nei,A wajen su ma’anar Hadisi shi ne Hakaito Fadar Manzon Allah [S.A.W] Aikinsa da kuma Tabbatarwarsa.,afrifact_data_culture_hausa_701,hausa,"Masu bincike sun ce a mafiya yawan lokutan mutane kan tura da sakonin karya ko kuma hotonan bidiyo bogi zuwa ga sauran mutane da suke mu'amala da su a dandalin sada zumunta, inda wasu suna da mabiya fiye da 100. Daga nan ne cikin sauri sai gungun mutane su taru domin kai wa baki hari, kuma 'yan sanda ba su da isashen lokacin mayar da martani.",27.201663907887873,False
afrifact_data_culture_igbo_387,igbo,Ji bụ nri ụmụ ntakịrị na-eri n'ụlọakwụkwọ ma e tinye ya beans na osikapa.,nei,"N'obodo ụfọdụ, emume ahụ na-ewe otu ụbọchị dum, ebe n'ọtụtụ ebe ọ nwere ike iwe otu izu maọbụ karịa.",afrifact_data_culture_igbo_095,igbo,"Osikapa bụ otu nri ọ na-abụ ego kọgodu gị elu kọọ gị ala, e nwee etu i si hụ obere ego jiri gote ya, ị ga-atụkwasịnwu ya ihe ọbụla were rie ya.",19.882256267211154,False
afrifact_data_culture_yoruba_788,yoruba,"Ẹ̀sìn ìsìlámù níí ṣe pẹ̀lú àìṣòdodo, èyí sì ń darí gbogbo ènìyàn sí ohun tí yóò ṣe ànfààní fún wọn.",refutes,"Ìsìlámù ni ẹ̀sìn tí ó ṣe pé ìmọ̀-Ọlọ́hun ni (al- Taoheed) ní ìpìl̀ẹ rè, òdodo ni òpó rẹ̀, ó dá lórí déédé,otito. Òhun sì ni ẹ̀sìn tí ó gbópọn tí ó jẹ́ pé ó ń darí gbogbo ẹ̀dá sí ibi gbogbo ohun tí yó̀o jẹ́ ànfààní fún wọn ní ọ̀run àti ayé wọn. Bẹ́ẹ̀ náà ni ó sì tún ń kì wọ́n nílọ̀ nípa gbogbo ohun tí yó̀o ṣaburú fún wọn yálà láyé ni tàbí ni ọ̀run.",afrifact_data_culture_yoruba_789,yoruba,"Ìsìlámù ni ẹ̀sìn tí ó ṣe pé ìmọ̀-Ọlọ́hun ni (al- Taoheed) ní ìpìl̀ẹ rè, òdodo ni òpó rẹ̀, ó dá lórí déédé,otito. Òhun sì ni ẹ̀sìn tí ó gbópọn tí ó jẹ́ pé ó ń darí gbogbo ẹ̀dá sí ibi gbogbo ohun tí yó̀o jẹ́ ànfààní fún wọn ní ọ̀run àti ayé wọn. Bẹ́ẹ̀ náà ni ó sì tún ń kì wọ́n nílọ̀ nípa gbogbo ohun tí yó̀o ṣaburú fún wọn yálà láyé ni tàbí ni ọ̀run.",53.54986428744415,False
afrifact_data_culture_igbo_256,igbo,Igwe onyonyo nke Kanu Sports dị oke ọnụ n'ahịa.,nei,"Ọ bụkwa onye nwe igwe onyonyo nke Kanu Sports, ụlọ ọrụ igwe onyonyo egwuregwu Ịntanetị.",afrifact_data_culture_igbo_255,igbo,"Ọ bụkwa onye nwe igwe onyonyo nke Kanu Sports, ụlọ ọrụ igwe onyonyo egwuregwu Ịntanetị.",39.428168736647564,False
afrifact_data_culture_yoruba_606,yoruba,"Ìgè kú ní ọjọ́ kẹtàlélógún oṣù kejìlá, ọdún 2001 tí wọ́n fipá gba èmí rẹ̀.",supports,"A bí Ìgè ní ọjọ́ kẹtàlá oṣu kẹsàán ọdún 1930, ó di olóògbé ní ọjọ́ kẹtàlélógún oṣu kejìlá ọdún 2001. Ìgè di Alákòóso (mínísítà) ìjọba àpapọ̀ fún ẹ̀ka ètò ìdájọ́ àti Agbẹjọ́rò-Àgbà ìjọba àpapọ̀̀ láàrín ọdún 2000 títí di ọdún 2001 tí wọ́n fi fipá gba ẹ̀mí rẹ̀ nínú oṣù Kejìlá ọdún 2001. Ìgè jẹ gómìnà láti osù kẹwàá ọdún 1979 títí dé osù kẹwàá ọdún 2003. Lẹ́yìn ìgbàtí ìjọ̀ba olósèlú padà dé ní ọdún 1999. ̣̣̣̣̣̣̣̣̣́́́́́́́ Ìbẹ̀rẹ̀ ayé rẹ̀ [ | ] Wọ́n bí Jèmísìì Ajíbọ́lá Ìdòwú Adégòkè Ìgè ní ìlú ní ní ọjọ́ kẹtàlá oṣù kẹsàn-án ọdún 1930 bí ó tiḷẹ̀ jẹ́ pé ọmọ bíbí ìlú ní ni àwọn òbí rẹ̀. Ìgè gbéra lọ sí ìlú ní dédé ọmọ ọdún mẹ́rìnlá láti lọ kẹ́kọ́ nílé ẹ̀kọ́ ní àárín ọdún 1943 sí 1948.",afrifact_data_culture_yoruba_601,yoruba,"A bí Ìgè ní ọjọ́ kẹtàlá oṣu kẹsàán ọdún 1930, ó di olóògbé ní ọjọ́ kẹtàlélógún oṣu kejìlá ọdún 2001. Ìgè di Alákòóso (mínísítà) ìjọba àpapọ̀ fún ẹ̀ka ètò ìdájọ́ àti Agbẹjọ́rò-Àgbà ìjọba àpapọ̀̀ láàrín ọdún 2000 títí di ọdún 2001 tí wọ́n fi fipá gba ẹ̀mí rẹ̀ nínú oṣù Kejìlá ọdún 2001. Ìgè jẹ gómìnà láti osù kẹwàá ọdún 1979 títí dé osù kẹwàá ọdún 2003. Lẹ́yìn ìgbàtí ìjọ̀ba olósèlú padà dé ní ọdún 1999. ̣̣̣̣̣̣̣̣̣́́́́́́́ Ìbẹ̀rẹ̀ ayé rẹ̀ [ | ] Wọ́n bí Jèmísìì Ajíbọ́lá Ìdòwú Adégòkè Ìgè ní ìlú ní ní ọjọ́ kẹtàlá oṣù kẹsàn-án ọdún 1930 bí ó tiḷẹ̀ jẹ́ pé ọmọ bíbí ìlú ní ni àwọn òbí rẹ̀. Ìgè gbéra lọ sí ìlú ní dédé ọmọ ọdún mẹ́rìnlá láti lọ kẹ́kọ́ nílé ẹ̀kọ́ ní àárín ọdún 1943 sí 1948.",52.64660686290614,False
afrifact_data_culture_hausa_530,hausa,Muhammad Bello Yabo malami ne na ahlussunah da ke garin Sokoto.,nei,Wanda a faifan bidiyon ya caccaki Gwamnan jihar Kaduna da sauran gwamnoni kan hana Sallar Idi a jihohinsu.,afrifact_data_culture_hausa_567,hausa,"A takaice dai malami na nufin, dukkan wani mai ilimi, ko kwararre a wani fanni na ilimim,sannan ya ke iya koyar da ilimin. Ta wata sigar kuma ana iya cewa, malami shi ne mutumin da yake taimakawa ta yadda zasu samu ingattaccen ilimi, fasaha, ko wata daraja.",15.12433765461563,False
afrifact_data_culture_yoruba_309,yoruba,Sunday Igboho tẹ̀lẹ̀ àwọn ọlọ́pàá lọ sí ilé Seriki ní Igangan pẹ̀lú ìgboyà lẹ́yìn tí wọ́n fi ẹ̀sùn jíjó ilè náà kàn án láti fi ìdí rẹ̀ múlẹ̀ pẹ́ òun kò mọ ohunkóhun nípa rẹ̀.,supports,"Sé lọ́ọ̀tọ́ ni Sunday Igboho jó ilé Seriki fulani ní Igangan? Ẹ jẹ́ kí n sàlàyé kí ọ̀rọ̀ le tán nílẹ̀. ""Nígbà tí mo dé Eruwa, mó lọ fi ara mi hàn lágọ̀ọ́ ọlọ́pàá, mò sì sọ ǹkan ti mo bá wá si àdúgbò náà, adáriu ẹka ilé iṣẹ́ ọlọ́pàá náà sì gbà láti tẹ̀lẹ́ wá lọ. Nígbà tí a de Igangan, à tún bá àwọn 'ọlọ́pàá operation Burst' a lọ sínú ]ilú náà rán pẹ́ asì pada lẹ́sẹ̀kẹsẹ̀ láti lọ sọ fún àwọn ọlọ́pà''a. Ìbéérè mi ni pé, ṣe ọ̀gá ọlọ́pàá yóà máa wò wá kí a lọ má dáná sun ilé Seriki? Sé ọlọ́pàá Operation Burst yóò jk kí a lọ tí a bá dáná sun ilé Seriki? Kò sí nkan tó jọ bẹ́ẹ̀ nígbà tí a wà níbẹ̀ nítorí náà àwa kọ́ ni a dáná sun ilé Seriki Fulani. Sunday Igboho wa gba gbogbo ọmọ Kárọ̀-oojíre nímọ̀ràn pé kí wọ́n wà ní ìṣọ̀kàn kí wọ́n sìmì ọ̀rọ̀ òṣèlú ṣíṣe lórí ǹkan tó niṣe pẹlú igbésí ayé àwọn ènìyàn.",afrifact_data_culture_yoruba_308,yoruba,"Sé lọ́ọ̀tọ́ ni Sunday Igboho jó ilé Seriki fulani ní Igangan? Ẹ jẹ́ kí n sàlàyé kí ọ̀rọ̀ le tán nílẹ̀. ""Nígbà tí mo dé Eruwa, mó lọ fi ara mi hàn lágọ̀ọ́ ọlọ́pàá, mò sì sọ ǹkan ti mo bá wá si àdúgbò náà, adáriu ẹka ilé iṣẹ́ ọlọ́pàá náà sì gbà láti tẹ̀lẹ́ wá lọ. Nígbà tí a de Igangan, à tún bá àwọn 'ọlọ́pàá operation Burst' a lọ sínú ]ilú náà rán pẹ́ asì pada lẹ́sẹ̀kẹsẹ̀ láti lọ sọ fún àwọn ọlọ́pà''a. Ìbéérè mi ni pé, ṣe ọ̀gá ọlọ́pàá yóà máa wò wá kí a lọ má dáná sun ilé Seriki? Sé ọlọ́pàá Operation Burst yóò jk kí a lọ tí a bá dáná sun ilé Seriki? Kò sí nkan tó jọ bẹ́ẹ̀ nígbà tí a wà níbẹ̀ nítorí náà àwa kọ́ ni a dáná sun ilé Seriki Fulani. Sunday Igboho wa gba gbogbo ọmọ Kárọ̀-oojíre nímọ̀ràn pé kí wọ́n wà ní ìṣọ̀kàn kí wọ́n sìmì ọ̀rọ̀ òṣèlú ṣíṣe lórí ǹkan tó niṣe pẹlú igbésí ayé àwọn ènìyàn.",64.01990958527962,False
afrifact_data_culture_hausa_178,hausa,An samar da gidan namun daji a Kano a shekarar alif 2000.,nei,"Yana ɗaya daga cikin tsofaffi kuma mafi girma ga lambunan dabbobi a Najeriya, wanda ya mamaye fili kimanin kadada 46. Tarihi.",afrifact_data_culture_hausa_192,hausa,An bayyana Yankari a matsayin wani yanki na kudancin jihar Bauchi a lokacin inda namun daji masu yawa ke wanzuwa kuma ana iya kare su.,26.859599569580574,False
afrifact_data_culture_igbo_481,igbo,Lawrence Ifeanyi Ugwuanyi bụ eze ọdịnaala ndị Ovoko dị n'ime ime obodo Igboeze Federal Constinuency nke Enugu State.,refutes,Ọ bụ Onye otu ụlọ nnọchiteanya nke of Nigeria ruo afọ iri na abụọ. Ọ bụ onye so na (PDP) onye nọchitere anya Igboeze North / Udenu Federal Constinuency nke Enugu State.,afrifact_data_culture_igbo_483,igbo,Ọ bụ Onye otu ụlọ nnọchiteanya nke of Nigeria ruo afọ iri na abụọ. Ọ bụ onye so na (PDP) onye nọchitere anya Igboeze North / Udenu Federal Constinuency nke Enugu State.,41.89675521719906,False
afrifact_data_culture_hausa_514,hausa,Duk abinda aka aikata a gaban Annabi (S.A.W) ya zama sunna.,refutes,"Asalin sunan ya zo ne daga kalmar Sunna , wato koyi da yin dukkan abun da Annabi (S.A.W.) ya aikata, ko ya yi umarni, da a aikata ko kuma aka aikata shi a gabansa amma baiyi hani akan abun da aka aikatan ba.",afrifact_data_culture_hausa_515,hausa,"Asalin sunan ya zo ne daga kalmar Sunna , wato koyi da yin dukkan abun da Annabi (S.A.W.) ya aikata, ko ya yi umarni, da a aikata ko kuma aka aikata shi a gabansa amma baiyi hani akan abun da aka aikatan ba.",40.772672351994,False
afrifact_data_culture_igbo_447,igbo,Mba Nigeria nwere steeti iri atọ na isii ndị e ji ịrụ ọrụ na ịgba mbọ wee mara,nei,"Ejidere Kanu maka ebubo aghụghọ na dị na Nigeria na ka ọnwa Ọktọba dị na mkpụrụ ụbọchị iri na anọ na afo 2015 wee jidere ya ihe karịrị otu afọ, n'agbanyeghị iwu dị iche iche ụlọ ikpe nyere maka ịhapụ ya.",afrifact_data_culture_igbo_333,igbo,"Igbo-Ukwu Igbo-Ukwu (Bekee: Great Igbo) bụ obodo dị na steeti Anambra nke dị na ndịda etiti obodo Naijiria. Obodo ahụ nwere akụkụ atọ bụ Obiuno, Ngo, na Ihite (agglomeration nke 4 quarters) nwere ọtụtụ obodo n'ime nkeji iri na isii na ngalaba nchịkwa iri atọ na isii (36).",26.722158370169627,False
afrifact_data_culture_yoruba_383,yoruba,"Àwọn fídíò tó ń lọ káàkiri orí Íńtánẹ́ẹ̀tì fi hàn pé àwọn òṣìṣẹ́ ń jẹ́ kí àwọn àlejò pàtàkì fi ọwọ́ kan òkúta náà ní ìkọ̀kọ̀, èyí tó fi hàn pé níṣe ni wọ́n ya àwọn kan sọ́tọ̀ tí òfin náà ò lè múnáà sílò.",refutes,"Yatọ si Ka'abah, awọn alalaji ko tun ni fọwọ kan okuta dudu ti a mọ si Hajar Aswad, ti wọn si tun gbọdọ fi aye ijina sira ẹni iwọn mita kan ati aabọ si ara wọn silẹ, lasiko ti wọn ba n ṣe ijọsin . Ọpọ musulumi ni ko ni lanfani lati kopa ninu Hajj tọdun yii, nitori bi Saudi ti kede pe, eeyan diẹ ni yoo kopa ninu ijọsin yii, to jẹ opo kan pataki ninu ẹsin Islam.",afrifact_data_culture_yoruba_150,yoruba,"Ọdún Ìdúpẹ́-Ọòrẹ"" jẹ́ ọjọ́ ìsinmi pàtàkì nínú ẹsìn Ìsìlàámù ti àwọn ṣe àjọyọ̀ káàkiri àgbáyé láti ṣerántí àmì kàn tí wọ́n ní ìfẹ sí tí ó ń jẹ́ Ànọ́bì Ìbùrọ̀hìmù ( ( ). Oríṣiríṣi àlàyé ló wà fún ọdún yìi, lára àwọn àlàyé náà ni: Ní ọdún 1991, Sheikh Dr. Abu-Abdullah Adélabú ṣe àlàyé nípa Ọdún Iléyá ní orí Ẹ̀rọ-sọ̀rọ̀sọ̀rọ̀ Rẹ́díò Abùjá wí pé Ọdún Iléyá jẹ́ àjọ̀dún ìfi-ẹ̀mí-ìmọorè-hàn, Ọlọ́hun ní kí Ibrahim ó ṣe láti fi ẹ̀mí-ìmọ́orè hàn èyí tí ó sí fí ọmọ rẹ̀ Ishmael sílè fún ìfi ẹ̀mí-ìmọ́orè hàn sí Ọlọ́run tí ó ṣe àdéhùn fún pé bí oun Ibrahim bá bímọ nínú ogbó pé òun yóò fí ọmọ náà jọ́sín fún Ọlọ́run.",64.8998574000569,False
afrifact_data_culture_hausa_674,hausa,Kowacce ƙasa tana samun cigaba ne idan tanada tsaro sosai.,nei,Ta ce bincikenta ya nuna cewa jami'an tsaro sun kashe mutane akalla 18 daga lokacin da dokar takaita zirga-zirgar ta soma aiki a ranar 30 ga watan Maris.,afrifact_data_culture_hausa_568,hausa,"A yawancin ƙasashe, ƙwararrun malamai ana biyan su kuɗi ne, don su koyawa ɗalibai na yau da kullun. Kalmar Malami na da fadi sosai, kuma tana nufin malamai na dukkan dabi'u gani a rayuwa misali; Malamin makarantar boko, Islamiyya, Addini da dai sauransu. ",14.050709488420058,False
afrifact_data_culture_igbo_036,igbo,"N'ime ụdị ihe abụọ e ji arụ ọja, nke na-aka anọte aka bụ nke osisi ",supports,"N'ime ụdị ihe abụọ a e ji arụ ya, nke osisi na-aka nọtee aka ruo ogologo oge. ",afrifact_data_culture_igbo_034,igbo,"N'ime ụdị ihe abụọ a e ji arụ ya, nke osisi na-aka nọtee aka ruo ogologo oge. ",53.99252471096287,False
afrifact_data_culture_igbo_086,igbo,Ji ahụrụ ahụ bụ ji e ji eme emume iri ji ọhụrụ.,supports,Ọ bụ ya ka e ji eme emume iri ji ọhụrụ.,afrifact_data_culture_igbo_085,igbo,Ọ bụ ya ka e ji eme emume iri ji ọhụrụ.,52.24999704181014,False
afrifact_data_culture_hausa_523,hausa,Gwamnatin Najeriya ce ta bada umarnin kashe Sheikh Ja'afar Mahmud Adam.,refutes,"Duk da yake wasu sun ce , wata kungiya mai tsattsauran ra'ayi, ta kashe Sheikh din, wasu sun ce Mista Shekarau, gwamnan Kano a lokacin, na iya kasancewa da alhakin saboda malamin yana daya daga cikin manyan masu sukar sa.",afrifact_data_culture_hausa_526,hausa,"Shiekh Ja'afar Mahmud Adam (Fabrairu 12, 1960 - Afrilu 13, 2007) ya kasance masanin addinin kuma memba na Jama'at Izalat al Bid'a Wa Iqamatus Sunnah na Najeriya, ƙungiyar addini da siyasa da ke da hedikwata a Abuja .",30.88657763987732,False
afrifact_data_culture_hausa_464,hausa,Talakawa da yawa suna rabauta da zakkar da masu kuɗin Kano ke fitarwa a lokacin azumin ramadana.,nei,"Ana fitar da ita ne daga cikin dukiyar da ya mallaka wanda ya haɗa da tsabar , kadara, da kuma ma'adanai wanda yakai tsawon wani adadi na musamman sannan kuma ta kai wani lokaci keɓantacce zuwa ga waɗansu keɓantattun .",afrifact_data_culture_hausa_378,hausa,Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,24.78512891555935,False
afrifact_data_culture_hausa_117,hausa,Najeriya ƙasa ce da ta ke tutiya da arziƙin man fetur.,nei,Ya halarci Makarantar Sakandaren Gwamnati ta Biu a Jihar Borno tsakanin shekarar 1977 zuwa shekarar 1982.,afrifact_data_culture_hausa_118,hausa,"Kafin wannan nadin, Kyari ya kasance Manajan Janar na Rukunin Man Fetur na Kamfanin Mai na NNPC da kuma wakilin Nijeriya na Kungiyar Kasashe Masu Fitar da Man Fetur wato (OPEC) tun daga shekarar 2018.",21.365091599235058,False
afrifact_data_culture_yoruba_377,yoruba,Àwọn ará-ìlú kọ̀ láti gbóríyìn fún Oṣinbajo fún iṣẹ́ takuntakun tó ṣe láti ri pé ètò ọrọ̀-ajé  ń lọ bó ṣe yẹ.,refutes,"Ko si idi meji tawọn ọmọ orilẹ-ede Naijiria fi n kan saara si Ọjọgbọn Oṣinbajo, ju awọn igbesẹ akọ to gbe lasiko to fi n dele fun aarẹ Muhammadu Buhari fun ọjọ mẹwaa to lọ lo fun isinmi laipẹ ati latẹyin wa. Amọ ṣa, gẹgẹ bii oloṣelu to wa lati ẹkun guusu orilẹ-ede Naijiria, ko daju pe Ọṣinbajo yoo lee dide dije fun ipo aarẹ lasiko idibo apapọ ọdun to n bọ, nitori ilana yan-ki-n-yan eleyi ti wọn fi le ori eto idipo-mu laarin ẹkun ariwa ati guusu orilẹ-ede naa. 'Ipaniyan ati ifiyajẹni lọna ti ko bofinmu lọwọ awọn ọlọpaa' Laipẹ yii ni Ọjọgbọn Ọṣinbajo paṣẹ atunto ikọ agbenawoju awọn adigunjale, FSARS ti o ti di atobi-maṣee-bawi bayii nitori oniruru ẹsun iwa ibajẹ ti wọn fi n kan wọn.",afrifact_data_culture_yoruba_375,yoruba,"Ṣaaju ni igbakeji aarẹ orilẹ-ede Naijiria naa, ti kọkọ yọ olori ileeṣẹ ọtẹlẹmuyẹ DSS fun bi awọn oṣiṣẹ ikọ naa ti ṣe ṣigun bo ẹka ile aṣofin apapọ. Bi o tilẹ jẹ pe ọpọ lo n fi oju atobi-masee-bawi wo Lawal Musa Daura, to jẹ ọga agba ileeṣẹ naa, nitori ọkan o jọkan iwa fami-lete n tutọ wọn, ti awọn kan si ti n beere idi gan ti o fi ṣoro fun aarẹ Buhari lati rọọ loye. Amọ ṣa, Oṣinbajọ ko beṣu-bẹgba to fi yọ Daura nipo bi ẹni yọ jiga. Kini Oṣinbajo ti ṣe tẹlẹ? Eyi kọ ni igba akọkọ ti aarẹ Buhari yoo maa lọ fun isinmi, ti igbakeji rẹ yoo si maa gbe awọn igbesẹ to loorin eleyi ti awọn eeyan ti pariwo kare fun un. Ọpọ lo n fi oju koṣee bawi wo Lawal Musa Daura to jẹ ọga agba ileeṣẹ DSS tẹlẹ nitori ọkan o jọkan iwa familete n tutọ wọn Ni ọdun to kọja ti aarẹ Buhari lọ gba isinmi, lasiko naa ni eto ọrọ aje Naijiria n ṣojojo ti owo dọla di ọwọngogo ni Naijiria, ṣugbọn ni gẹlẹ ti Oṣinbajo di adele aarẹ lo ti gbe awọn igbesẹ kan ninu eyi ti a ti ri aṣẹ to pa fun banki apapọ lati fọn dọla tuntun si inu ọja ọrọ aje eyi si fun Naira ni ifẹsẹmulẹ to duro deede nigba naa.",34.72707852686127,False
afrifact_data_culture_hausa_321,hausa,Goro ana yawan amfani da shi wajen shirya abin sha mai ɗanɗano wanda yake bada kuzari musamman ga matasa a Afirka.,nei," wa lafiyar ɗan’adam kamar yadda ake ta yayatawa, binciken masana ya tabbatar da cewa, “Amfanin goro ga lafiyar ɗan’adam ya fi illolinsa yawa”, Ugwu da Tawagarsa (2020). Yana washe (wanke) baki, yana ƙara kuzari, yana gusar da yunwa da ƙishin ruwa, yana wartsakar da jiki sannan kuma yana ɗauke da sinadaran magani da sauran abubuwa masu tarin yawa (Lovejoy, 1980) A kimiyyance ana kiran itaciyar da ",afrifact_data_culture_hausa_585,hausa," watan Oktoba na shekara ta 2022, Kamfanin Amurka mai suna Ideanomics, wanda ke da ƙwarewa acikin motocin lantarki, ya bada umurni ga abin da yake da'awar shine mafi girman masana'antar taro don tarakta na lantarki a Arewacin Amurka.",26.802935701692036,False
afrifact_data_culture_yoruba_045,yoruba,"Eégún Alábala ni ó máa ń pidán, eégún Apẹ̀sà ni ó máa ń kọrin ki àwọn ènìyàn nígbà tí eégún Aláago jẹ́ eégún onífàájì",supports,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,afrifact_data_culture_yoruba_044,yoruba,Àwọn wọ̀nyí ni wọ́n ma ń pidán tí wọ́n sì ma ń yí . Egúngún Apẹ̀ṣà. Irúfẹ́ àwọn egúngún wọ̀nyí ló m a ń kọrin ki àwọn ènìyàn. Egúngún Aláago. Àwọn eégún wọ̀nyí jẹ́ egúngún oní fàájì àti bbl. Orúkọ tí wọ́n ń pe àwọn egúngún wọ yí tún yàtọ̀ síra wọn ní ìlú sílú ati àdúgbò sí àdúgbò. Ìtàn nípa Egúngún [ | ] Onirunrun itan lo ro mo Iwasayi tabi ibere egungun sugbon eyi ti a o salaye ni Itan akoni ti a mo si Ogogo omo kulodo.,39.80532097409183,False
